Locus_tag,Gene_name,Gene_type,Poor_M9_ATC5.rep1,Poor_M9_ATC5.rep2,Rich_LB_ATC12.rep1,Rich_LB_ATC12.rep2,Rich_M9_ATC5_1.rep1,Rich_M9_ATC5_1.rep2,Rich_M9_ATC5_2.rep1,Rich_M9_ATC5_2.rep2,Rich_M9_ATC5_CAM1.2.rep1,Rich_M9_ATC5_CAM1.2.rep2,Rich_M9_ATC5_NOX.rep1,Rich_M9_ATC5_NOX.rep2,Rich_M9_ATC5_PH5.rep1,Rich_M9_ATC5_PH5.rep2,Rich_M9_ATC5_TMP.rep1,Rich_M9_ATC5_TMP.rep2,Rich_M9_No_ATC_1.rep1,Rich_M9_No_ATC_1.rep2,Rich_M9_No_ATC_2.rep1,Rich_M9_No_ATC_2.rep2
b0039,caiA,CDS,-0.09049375883521457,-0.0816280483920326,-0.11848587124728054,-0.14017436358104263,-0.09894381144771888,-0.13596402715926395,-0.13162920875071293,-0.1270664792709587,-0.1517240998836629,-0.14841002153636668,-0.13136154919662588,-0.1190153315369508,-0.14720129474502786,-0.13436385332003212,-0.148417549204187,-0.14652842871706134,-0.0983366190093392,-0.1174586223414529,-0.11589361715202047,-0.16373988568729586
b0040,caiT,CDS,-0.09210304372407271,-0.08282579521896606,-0.12351646306902861,-0.14338157668564774,-0.10615410587492115,-0.14351061888226005,-0.14103917041047667,-0.13427201802195562,-0.1588236203289967,-0.15511536600577708,-0.1387758927664191,-0.12625677882668013,-0.15345093506147667,-0.13797146894210754,-0.15432589128689286,-0.1527425708142889,-0.10572601429641008,-0.1260914250408091,-0.12327378565685773,-0.1715989888829441
b0041,fixA,CDS,-0.09186833000763019,-0.08272494031046201,-0.12301368634568714,-0.14351611294233774,-0.10633255203142415,-0.14314841397563507,-0.14105465156483876,-0.13410060385828507,-0.15885855748107544,-0.15520907754309443,-0.13870153324321788,-0.12673174177481467,-0.15340518366823766,-0.13773108741849602,-0.15415908081536298,-0.1528405194625226,-0.10579283844776106,-0.1261827101985188,-0.12337700874126503,-0.17144182253566587
b0042,fixB,CDS,-0.09213928318478018,-0.08261043586546869,-0.1234187323126937,-0.14302915732056223,-0.10620710486963184,-0.14326783660789186,-0.1408088882393404,-0.134183546195545,-0.15910166183095667,-0.15534041568251644,-0.1386233604111345,-0.1264166444043449,-0.15380075725285802,-0.13784528441527735,-0.15432306399076526,-0.15269149759056705,-0.1057400570528534,-0.12624626315641796,-0.12311472057596777,-0.17145361001171172
b0043,fixC,CDS,-0.09197789116790857,-0.0828348949099589,-0.12354075452869567,-0.14373071467861886,-0.10620759109894111,-0.1432179678164,-0.14101143334224456,-0.13430826689527664,-0.15909365540027195,-0.15521475703020457,-0.13875110625868536,-0.126460086137406,-0.1536191594150786,-0.13783708242103337,-0.1544163647629769,-0.15274606898029724,-0.10583254555218699,-0.12619310977344775,-0.12325122323403646,-0.17168778786915628
b0044,fixX,CDS,-0.09228845491838997,-0.08296835704452066,-0.12372265801736528,-0.14373071467861886,-0.10632136875731088,-0.14364972656378994,-0.14115527906819242,-0.13450179901554982,-0.1588731146277749,-0.15548311279615873,-0.13886359887070776,-0.12657940609754711,-0.1539999517803448,-0.13806926195040095,-0.15433225270318005,-0.15259005077632498,-0.10572553006342927,-0.12617577714856618,-0.12305944264005567,-0.1718386675625434
b0045,yaaU,CDS,-0.09215866708236789,-0.08290238428482252,-0.12321479703502372,-0.14281258676101247,-0.10618084848693113,-0.14343384719009497,-0.14101981896752402,-0.13435311719616536,-0.1586853274353517,-0.15505076183989921,-0.1386004805578418,-0.12636567277088656,-0.1536543527944932,-0.13796642156103434,-0.1544297944195831,-0.15250399589251964,-0.10576959526468246,-0.12626301802713683,-0.1228608933192285,-0.17129880115964263
b0046,kefF,CDS,-0.08515180949348775,-0.07584595307366114,-0.11938522017262843,-0.14093039171619817,-0.10189425089638457,-0.13793318825488268,-0.13564850345197343,-0.1273841177032801,-0.15385817758980586,-0.1501671128610666,-0.13254494605304237,-0.11945148653688412,-0.14529170197799035,-0.13392536208929715,-0.14568284702474102,-0.14498153970817032,-0.1000067385601326,-0.12007122666527091,-0.11880642593824635,-0.16305306874968994
b0047,kefC,CDS,-0.08092359148489842,-0.07251812024681878,-0.11980438908130188,-0.1392785489938141,-0.09926666770907586,-0.13517531285172188,-0.13280706657842947,-0.12493639717258676,-0.15106466113817668,-0.14794785327277893,-0.13039551094648993,-0.11814939299126649,-0.13983180109560567,-0.1336660528866611,-0.14468339784362536,-0.14054166741037635,-0.09925472474094381,-0.11994123197865901,-0.11710691143923423,-0.16011091472864136
b0048,folA,CDS,-0.06043818284731005,-0.05431911741491641,-0.027327931964138814,-0.06738106086983035,-0.07015174289914641,-0.03970348004551262,-0.058158875388673856,-0.06347551087528734,-0.08653938053541999,-0.07898894065322246,-0.051080592852928534,-0.040900144815828314,-0.06702725710057411,-0.03950084973962392,-0.060303451738667566,-0.06306638555711283,-0.06793598824147565,-0.051165954202681024,-0.06400060872367108,-0.10392866056709005
b0049,apaH,CDS,-0.06427830151506712,-0.05442148893858594,-0.10773209854443985,-0.1257376388265709,-0.07284593950182547,-0.10985115313019223,-0.10809720907222106,-0.1016959542723514,-0.1252963279081015,-0.12188255711667483,-0.09412522351424833,-0.08506938209991069,-0.09127338391448479,-0.11864315404489158,-0.09143056845576295,-0.09065991903095368,-0.07631515574131016,-0.10128150578530422,-0.09086399339524512,-0.11897105166509009
b0050,apaG,CDS,-0.021281445552896416,-0.016045058791419757,-0.056633035922946336,-0.07440450974347143,0.013755876543394382,-0.02172381220777533,-0.027787430722625458,-0.029434746888440895,-0.03564177281537658,-0.026443745781973955,-0.0032095842498112144,-0.010841940876201652,0.026717347646158438,-0.05175084360429979,0.013814823071072674,0.0005575581695000592,0.013332832926880074,-0.030555729955984875,-0.002890850572833111,-0.010930975387348173
b0051,rsmA,CDS,-0.022884830994662656,-0.021632648214819097,-0.04381618390140561,-0.04397043965692397,0.009097313531254342,-0.008289422247196017,-0.019612736171337724,-0.018445808783023876,-0.01914852560487172,-0.0280205133909269,-0.008875525697154512,-0.010784597788561025,0.035797239535131274,-0.04035448806363021,0.015564919374072997,0.009932643071869925,0.006650902024763998,-0.01964715360967618,-0.013151676411375962,-0.0043708520519545584
b0052,pdxA,CDS,-0.04339762992232062,-0.0401247369274494,-0.08471396329806741,-0.08973901790844034,-0.03483350456151814,-0.07876583565473634,-0.08028402516450983,-0.07726851436777375,-0.07431137730786123,-0.07956114897956919,-0.07081383076639591,-0.06775119040933186,-0.060519297379221945,-0.08867117430954818,-0.07304042079362144,-0.07246665725474279,-0.04053905465354005,-0.07385840445181859,-0.06351495257244326,-0.06632896947598106
b0053,surA,CDS,0.045401269094225226,0.043444550228108,-0.02098390656736948,-0.01019987040446441,0.03156791482997475,0.01142449843150108,0.009546018069679453,0.008129530462744504,0.03535197592329168,0.02382468469399671,0.03638209521875299,0.024219592265847165,0.06754870644300458,-0.005895386554204893,0.04254085855178194,0.04281330465072638,0.022245140938579933,-0.011440733482407038,0.024620639694281885,0.08587956537736376
b0054,lptD,CDS,0.016086916494511706,0.015779972994688054,-0.03759135613230488,-0.036826892563896194,0.0035076213918574083,-0.021282210935748863,-0.022505131844656908,-0.017613927859690834,-0.015367306749683167,-0.022208268269586176,0.001729921855489062,0.0015331608151330659,0.019432318107331363,-0.031914005063958105,-0.006883811879275256,0.0009794369901067088,-0.00041405716516813574,-0.027675047700664958,-0.00039544660880069793,0.0366896420062212
b0055,djlA,CDS,-0.07492891046135927,-0.06686114567959897,-0.0939678795958838,-0.11684052647561298,-0.0712297132778036,-0.10304340692324633,-0.10146933986094657,-0.09839300608635553,-0.11871576974260396,-0.11829951068606452,-0.09524061636226712,-0.09057258084408908,-0.09914895835988925,-0.10707960400617199,-0.11102726474036875,-0.11125921938770561,-0.07138275859883937,-0.09396309380613509,-0.08750783300058126,-0.11602261099015036
b0056,yabP,CDS,-0.07902059840867863,-0.0706860491269256,-0.10705306750909553,-0.12631975423966377,-0.07418598747818055,-0.12267793123654196,-0.12367125036049463,-0.11916852560076213,-0.138224529891905,-0.1312352525152998,-0.1096136130904408,-0.1037736546866919,-0.11337271458410347,-0.12119334333212993,-0.13542824396984254,-0.1332976652402915,-0.07848984605810148,-0.10828099746665212,-0.09950652945693242,-0.1326366655609328
b0057,yabQ,CDS,-0.05439799180334757,-0.041843441063723355,-0.08002288699399149,-0.11130813309075087,-0.04882961522892773,-0.0930460265657497,-0.09453055746623323,-0.09288809244302909,-0.11216505372784033,-0.09267934433221774,-0.07556712028795289,-0.06819082074791005,-0.08658281030610379,-0.10059624301763628,-0.0995590448226869,-0.09527260072955998,-0.035503515886157994,-0.07971452064514441,-0.06496628042042142,-0.10312475470076188
b0058,rluA,CDS,-0.06843741171486549,-0.06508329355187152,-0.053992045831236936,-0.07195660614613623,-0.07387625940817395,-0.10593776533470063,-0.10263558682289153,-0.10075594111673873,-0.11402909636270805,-0.11090765821221582,-0.10235307297889289,-0.09427265805467863,-0.10309906326538658,-0.06156484517851864,-0.10556068767760439,-0.10463859040030814,-0.07459031786368589,-0.09658609770488205,-0.09480846896497357,-0.12779044124260835
b0059,rapA,CDS,-0.07053171543249444,-0.06752959381378185,-0.07869871998330338,-0.07963436061938674,-0.0863368579169009,-0.1138767457065405,-0.11045485987194935,-0.10870488896465808,-0.11942251921486344,-0.11986349944901965,-0.10441925084151914,-0.09636191580336315,-0.10429071109236575,-0.07643569166545777,-0.10714680080520245,-0.10737485585203713,-0.08577174162343384,-0.10075690500555481,-0.09854593430531686,-0.12480742397126744
b0060,polB,CDS,-0.08494364328895883,-0.07530072992167308,-0.11893159128628776,-0.13833548264813827,-0.09553485776040924,-0.1372455238669425,-0.1344674203837648,-0.12758993757722145,-0.15128447405333872,-0.1475957250719502,-0.13005358425006025,-0.11892381428596879,-0.14237557855969465,-0.13245720511962777,-0.14151046476439738,-0.142408988425632,-0.095563416728274,-0.12049992025400887,-0.1151248025943857,-0.15986573522688732
