gene_name	module	frequency	Poor_M9_ATC5.rep1ME	Poor_M9_ATC5.rep2ME	Rich_LB_ATC12.rep1ME	Rich_LB_ATC12.rep2ME	Rich_M9_ATC5_1.rep1ME	Rich_M9_ATC5_1.rep2ME	Rich_M9_ATC5_2.rep1ME	Rich_M9_ATC5_2.rep2ME	Rich_M9_ATC5_CAM1.2.rep1ME	Rich_M9_ATC5_CAM1.2.rep2ME	Rich_M9_ATC5_NOX.rep1ME	Rich_M9_ATC5_NOX.rep2ME	Rich_M9_ATC5_PH5.rep1ME	Rich_M9_ATC5_PH5.rep2ME	Rich_M9_ATC5_TMP.rep1ME	Rich_M9_ATC5_TMP.rep2ME	Rich_M9_No_ATC_1.rep1ME	Rich_M9_No_ATC_1.rep2ME	Rich_M9_No_ATC_2.rep1ME	Rich_M9_No_ATC_2.rep2ME	ME_min	ME_max	ME_mean	ME_median	ME_std	Poor_M9_ATC5.rep1ME_raw_ratio	Poor_M9_ATC5.rep2ME_raw_ratio	Rich_LB_ATC12.rep1ME_raw_ratio	Rich_LB_ATC12.rep2ME_raw_ratio	Rich_M9_ATC5_1.rep1ME_raw_ratio	Rich_M9_ATC5_1.rep2ME_raw_ratio	Rich_M9_ATC5_2.rep1ME_raw_ratio	Rich_M9_ATC5_2.rep2ME_raw_ratio	Rich_M9_ATC5_CAM1.2.rep1ME_raw_ratio	Rich_M9_ATC5_CAM1.2.rep2ME_raw_ratio	Rich_M9_ATC5_NOX.rep1ME_raw_ratio	Rich_M9_ATC5_NOX.rep2ME_raw_ratio	Rich_M9_ATC5_PH5.rep1ME_raw_ratio	Rich_M9_ATC5_PH5.rep2ME_raw_ratio	Rich_M9_ATC5_TMP.rep1ME_raw_ratio	Rich_M9_ATC5_TMP.rep2ME_raw_ratio	Rich_M9_No_ATC_1.rep1ME_raw_ratio	Rich_M9_No_ATC_1.rep2ME_raw_ratio	Rich_M9_No_ATC_2.rep1ME_raw_ratio	Rich_M9_No_ATC_2.rep2ME_raw_ratio
ecpR	red	223.0	-0.0645988971819715	-0.057703178329199	-0.114255192194733	-0.164403118369362	-0.0594892794461885	-0.141164766699976	-0.15525830571142	-0.133870644811729	-0.036787803364014	-0.0219768952951195	0.0552426571557554	0.0469768595354461	-0.0235443903083038	-0.13771262545228	0.638557191732646	0.651839974447252	-0.0444433231605418	-0.14508376058765	-0.0597760939193343	-0.0325484080392755	-0.164403118369362	0.651839974447252	8.222589276130064e-17	-0.0585962288876937	0.2294157338705617	-0.051391326318195305	-0.0246805724248071	-0.11730512545660472	-0.16775828405036938	-0.3541028538463601	-1411647666.99976	-1.7642989285388637	-0.2530636007783157	-0.07462029079921705	-0.12009232401704646	0.03211782392776477	0.03367516812576781	-0.04905081314229959	-0.07793583783377477	0.1716551590679156	0.13996993224119647	-0.5419917458602659	-0.9608196065407284	-0.06894589840753668	-0.028156062317712373
ykgL	yellow	309.0	-0.270217086153461	-0.282795296888209	-0.285502421866562	-0.27569171379833	0.0670802538892078	0.345279626034908	0.329025456732074	0.344982324451014	-0.0954226291835381	-0.082411947103521	0.176078552556163	0.17338258106672	-0.107917562182229	-0.269692833376145	-0.175216167314618	-0.168980372823517	0.102514785689755	0.303097756287176	0.0679521593270692	0.104454534656042	-0.285502421866562	0.345279626034908	-5.551115123125783e-17	-0.0076658466071566	0.2294157338705618	-0.07071894429559304	-0.09330098874569745	-0.054350356342387586	-0.06241605474266018	0.017103583347579755	0.1038747370742804	0.24033999761291017	0.10784067660238013	-0.03737666634686177	-0.04961586219357074	0.05397871016436634	0.024800826929869832	-0.026004231851139516	-0.06871154990475033	-0.041787781377204396	-0.04899401937475123	0.032086004910721444	0.12892290782100213	0.014357101062131674	0.09146631756220841
ykgM	turquoise	1554.0	0.582229207115993	0.642916984447146	-0.184701788968302	-0.215938124402432	-0.044335844254853	-0.154323913085832	-0.150085520709741	-0.104052697559089	-0.0980156300972722	-0.106689701965015	-0.0167086658591859	-0.0074666441548455	0.0817208176470093	-0.180187419390177	0.0861699728061131	0.0955850932269716	-0.0430456874884447	-0.169569912203629	-0.0121555873509549	-0.0013449377534582	-0.215938124402432	0.642916984447146	7.509184246634604e-17	-0.0436907658716488	0.2294157338705617	0.00016199880332684472	0.0001595198859762292	-0.018734332992017648	-0.02177234567477637	-0.026172281142180048	-0.06721424785968293	-0.11716277963289695	-0.047928465020308154	-0.10866477837835055	-0.043387434715337535	-0.013684411023084275	-0.005978097802118094	0.016288781671718017	-0.03086458023127389	0.03569592908289689	0.06419415260374184	-0.013372378840771887	-0.051400397757996055	-0.006998035320066148	-0.00037631162659714607
eaeH	red	223.0	-0.0645988971819715	-0.057703178329199	-0.114255192194733	-0.164403118369362	-0.0594892794461885	-0.141164766699976	-0.15525830571142	-0.133870644811729	-0.036787803364014	-0.0219768952951195	0.0552426571557554	0.0469768595354461	-0.0235443903083038	-0.13771262545228	0.638557191732646	0.651839974447252	-0.0444433231605418	-0.14508376058765	-0.0597760939193343	-0.0325484080392755	-0.164403118369362	0.651839974447252	8.222589276130064e-17	-0.0585962288876937	0.2294157338705617	-0.32958621011209943	-0.2541990234766476	-2.0044770560479472	-14.945738033578365	-0.21246171230781605	-8.30380980588094	-1552583057.1141999	-0.7355529934710385	-2.0437668535563334	-0.08388127975236451	0.15693936691975968	7.8294765892410165	-0.0790080211688047	-1377126254.5228	1.2900145287528202	0.7009031983303784	-0.21366982288722022	-2.6378865561390907	-0.42697209942381636	-0.22141774176377893
insE-1	grey60	60.0	-0.325857967949618	-0.370048309249885	-0.0523113683627832	0.456931017699911	-0.0146731511165304	0.165395068941903	0.212790417800383	0.0333931946809075	0.330018815959216	0.323912886318868	-0.0767713284731593	-0.188995756878967	-0.120389863143004	0.233738886597609	-0.132264619225683	-0.172360446291323	-0.191044757015745	-0.0094902495641702	-0.221031077065346	0.119058606337416	-0.370048309249885	0.456931017699911	-2.706168622523819e-17	-0.0334922597396568	0.2294157338705618	-0.023235736448204366	-0.02822211022345066	-0.004418563084955081	0.058928426321886905	-0.0015274985547085573	0.01586675642190167	0.021418260473113536	0.0026057896746708937	0.028959180059601262	0.03382548938166959	-0.0054132935039599	-0.012443755391030221	-0.007833291895569262	0.027440583070862758	-0.009994304006776712	-0.01204728079201251	-0.013802814609908605	-0.0006745983483203156	-0.018453087081762062	0.010396315607528466
insF-1	turquoise	1554.0	0.582229207115993	0.642916984447146	-0.184701788968302	-0.215938124402432	-0.044335844254853	-0.154323913085832	-0.150085520709741	-0.104052697559089	-0.0980156300972722	-0.106689701965015	-0.0167086658591859	-0.0074666441548455	0.0817208176470093	-0.180187419390177	0.0861699728061131	0.0955850932269716	-0.0430456874884447	-0.169569912203629	-0.0121555873509549	-0.0013449377534582	-0.215938124402432	0.642916984447146	7.509184246634604e-17	-0.0436907658716488	0.2294157338705617	0.07536947664931949	0.07075907819140942	-0.035615462585480526	-0.05163513256873075	-0.006635115871722987	-0.022217666727012957	-0.026303105627364348	-0.016699197168847536	-0.014196933675734675	-0.01585992299167757	-0.002242172015457045	-0.0010805563176332128	0.009495795682896734	-0.02851517952052176	0.009546861600500011	0.013024266688509551	-0.007512336385417923	-0.034507511640950145	-0.0015014312439420576	-0.00016411687046469797
ykgA	turquoise	1554.0	0.582229207115993	0.642916984447146	-0.184701788968302	-0.215938124402432	-0.044335844254853	-0.154323913085832	-0.150085520709741	-0.104052697559089	-0.0980156300972722	-0.106689701965015	-0.0167086658591859	-0.0074666441548455	0.0817208176470093	-0.180187419390177	0.0861699728061131	0.0955850932269716	-0.0430456874884447	-0.169569912203629	-0.0121555873509549	-0.0013449377534582	-0.215938124402432	0.642916984447146	7.509184246634604e-17	-0.0436907658716488	0.2294157338705617	0.040528275589307605	0.054026637348499655	-0.032870935926019224	-0.03288230918264535	-0.006372839478920943	-0.030241801506139917	-0.030400145981312736	-0.017591326721739475	-0.013448906434861716	-0.020221702419449393	-0.0028091233791502856	-0.0009783338777313287	0.008883663185890782	-0.03496747902002271	0.008983525104890857	0.011958600428746604	-0.00601700971322962	-0.037799802096216896	-0.0019643806320224465	-0.00018021408997162
rclC	turquoise	1554.0	0.582229207115993	0.642916984447146	-0.184701788968302	-0.215938124402432	-0.044335844254853	-0.154323913085832	-0.150085520709741	-0.104052697559089	-0.0980156300972722	-0.106689701965015	-0.0167086658591859	-0.0074666441548455	0.0817208176470093	-0.180187419390177	0.0861699728061131	0.0955850932269716	-0.0430456874884447	-0.169569912203629	-0.0121555873509549	-0.0013449377534582	-0.215938124402432	0.642916984447146	7.509184246634604e-17	-0.0436907658716488	0.2294157338705617	0.0729610535233074	0.10190473679618735	-0.11338354141700552	-0.11578451710586167	-0.037861523701838595	-0.12957507395955667	-0.1370644024746493	-0.13187921110150697	-0.030140107655987763	-0.023198456613397474	-0.004881292976682997	-0.0038428431059420996	0.05495683769133106	-0.1050043236539493	0.014602605118812593	0.014687322253683405	-0.02240795808872707	-0.11866333954067809	-0.010709768591149691	-0.0009824234868211833
rclB	turquoise	1554.0	0.582229207115993	0.642916984447146	-0.184701788968302	-0.215938124402432	-0.044335844254853	-0.154323913085832	-0.150085520709741	-0.104052697559089	-0.0980156300972722	-0.106689701965015	-0.0167086658591859	-0.0074666441548455	0.0817208176470093	-0.180187419390177	0.0861699728061131	0.0955850932269716	-0.0430456874884447	-0.169569912203629	-0.0121555873509549	-0.0013449377534582	-0.215938124402432	0.642916984447146	7.509184246634604e-17	-0.0436907658716488	0.2294157338705617	0.1252375149744016	0.13982535546914876	-0.08638998548564172	-0.5080897044763106	-0.04230519489966889	-0.12065982258470055	-0.08043168312419131	-0.11837622020374175	-0.026598542767238043	-0.05499469173454381	-0.007258325742478671	-0.0022995516337682475	0.023618733423991126	-0.3438691209736202	0.02913116051592735	0.02304921466770475	-0.04668729662521117	-0.11244689138171683	-0.009708935583829792	-0.003264412022956796
rclA	turquoise	1554.0	0.582229207115993	0.642916984447146	-0.184701788968302	-0.215938124402432	-0.044335844254853	-0.154323913085832	-0.150085520709741	-0.104052697559089	-0.0980156300972722	-0.106689701965015	-0.0167086658591859	-0.0074666441548455	0.0817208176470093	-0.180187419390177	0.0861699728061131	0.0955850932269716	-0.0430456874884447	-0.169569912203629	-0.0121555873509549	-0.0013449377534582	-0.215938124402432	0.642916984447146	7.509184246634604e-17	-0.0436907658716488	0.2294157338705617	0.028533653865032736	0.029645270643572	-0.66439492434641	-0.15796497761699488	-0.030346231522828882	-0.051270403018548835	-0.046653876502872546	-0.03116283245255735	-0.06820851085405163	-0.0706554317649106	-0.004753532250124011	-0.002573817357754395	0.017010994514364965	-0.60062473130059	0.012537461487867467	0.013432418947016809	-0.020615750712856658	-0.07991042045411358	-0.004668044297601728	-0.0005170848725329489
rclR	red	223.0	-0.0645988971819715	-0.057703178329199	-0.114255192194733	-0.164403118369362	-0.0594892794461885	-0.141164766699976	-0.15525830571142	-0.133870644811729	-0.036787803364014	-0.0219768952951195	0.0552426571557554	0.0469768595354461	-0.0235443903083038	-0.13771262545228	0.638557191732646	0.651839974447252	-0.0444433231605418	-0.14508376058765	-0.0597760939193343	-0.0325484080392755	-0.164403118369362	0.651839974447252	8.222589276130064e-17	-0.0585962288876937	0.2294157338705617	-0.022931805886393857	-0.01600199066256212	-0.03073028300019715	-0.13290470361306547	-0.06396696714643925	-0.09557533290451996	-0.15015310030117987	-0.05939247773368633	-0.014857755801298061	-0.0077193169283876015	0.017008207252387747	0.015886662000489042	-0.009118663945896128	-0.0717627021637728	0.1477115872617733	0.11812975252759188	-0.03555465852843344	-0.12626959146009573	-0.030560375214383588	-0.04277057561008607
ykgE	midnightblue	64.0	0.344120363642547	0.367341462297658	0.276745881041074	0.2564486823982	-0.189507946290198	-0.231538507191758	-0.196984772092906	-0.164168208549131	-0.150540387944936	-0.162433044979167	-0.176616160603697	-0.16610942799637	-0.18829819419997	0.325583453751862	0.0026044853619674	0.0142894484897892	-0.163333884052682	-0.257933374524737	0.217014118908036	0.243316012534419	-0.257933374524737	0.367341462297658	3.191891195797325e-17	-0.1564867164620514	0.2294157338705618	0.050104886960184475	0.06503921074675248	0.04042446407260795	0.042395219440932386	-0.23867499532770525	-0.08462664736540862	-0.04362896391869457	-0.03689173225823168	-0.07448806924539139	-0.13942750641988583	-0.033744012343083114	-0.03688042362263988	-0.1131599724759435	0.04012613430513458	0.0008289259586147041	0.006680434076572791	-0.09687656230882682	-0.10662810025826251	0.07426903453389322	0.04641663726333823
ykgF	turquoise	1554.0	0.582229207115993	0.642916984447146	-0.184701788968302	-0.215938124402432	-0.044335844254853	-0.154323913085832	-0.150085520709741	-0.104052697559089	-0.0980156300972722	-0.106689701965015	-0.0167086658591859	-0.0074666441548455	0.0817208176470093	-0.180187419390177	0.0861699728061131	0.0955850932269716	-0.0430456874884447	-0.169569912203629	-0.0121555873509549	-0.0013449377534582	-0.215938124402432	0.642916984447146	7.509184246634604e-17	-0.0436907658716488	0.2294157338705617	0.043911999933327776	0.04422929172035952	-0.02505790109460073	-0.021715418785441674	-0.009652916232278031	-0.03304580579996402	-0.035364166048478085	-0.017881542801012028	-0.029882814054046403	-0.02996060150660348	-0.002813854135935652	-0.0013806664487510168	0.014626958590837534	-0.01851684507143942	0.015571010626330522	0.016731155824780606	-0.010772194066177352	-0.04906536811447598	-0.001827907872324045	-0.00018276093945620328
ykgG	turquoise	1554.0	0.582229207115993	0.642916984447146	-0.184701788968302	-0.215938124402432	-0.044335844254853	-0.154323913085832	-0.150085520709741	-0.104052697559089	-0.0980156300972722	-0.106689701965015	-0.0167086658591859	-0.0074666441548455	0.0817208176470093	-0.180187419390177	0.0861699728061131	0.0955850932269716	-0.0430456874884447	-0.169569912203629	-0.0121555873509549	-0.0013449377534582	-0.215938124402432	0.642916984447146	7.509184246634604e-17	-0.0436907658716488	0.2294157338705617	0.03644171040345453	0.03758209998521927	-0.019179832706988784	-0.02155071101820679	-0.004182232266281766	-0.02005769600803639	-0.02750834323858889	-0.01130270449262318	-0.01765729239727476	-0.012768035180111895	-0.0018040019282213238	-0.0011323391196308007	0.009248621281915946	-0.017639492842895448	0.013738834949954258	0.011805001016051822	-0.005847804304910297	-0.03366486245853266	-0.0011445939125192938	-0.00011648516832307292
ykgH	yellow	309.0	-0.270217086153461	-0.282795296888209	-0.285502421866562	-0.27569171379833	0.0670802538892078	0.345279626034908	0.329025456732074	0.344982324451014	-0.0954226291835381	-0.082411947103521	0.176078552556163	0.17338258106672	-0.107917562182229	-0.269692833376145	-0.175216167314618	-0.168980372823517	0.102514785689755	0.303097756287176	0.0679521593270692	0.104454534656042	-0.285502421866562	0.345279626034908	-5.551115123125783e-17	-0.0076658466071566	0.2294157338705618	-0.3527638200436828	-0.1872816535683503	-0.14808216901792634	-0.15265321915743632	0.016728242865139104	1.1433100199831392	0.7045512992121499	2.211425156737269	-0.05484059148479201	-0.0407576395170727	0.2639858359162863	1733825810.6671999	-0.04238710219254871	-0.09306170923952554	-0.047164513409049265	-0.05565888432922167	0.03816633867824088	0.5675987945452734	0.21037820225098824	0.07159323828378478
betA	yellow	309.0	-0.270217086153461	-0.282795296888209	-0.285502421866562	-0.27569171379833	0.0670802538892078	0.345279626034908	0.329025456732074	0.344982324451014	-0.0954226291835381	-0.082411947103521	0.176078552556163	0.17338258106672	-0.107917562182229	-0.269692833376145	-0.175216167314618	-0.168980372823517	0.102514785689755	0.303097756287176	0.0679521593270692	0.104454534656042	-0.285502421866562	0.345279626034908	-5.551115123125783e-17	-0.0076658466071566	0.2294157338705618	-0.01278891978576653	-0.013510835454025559	-0.01805834420408362	-0.016410221059424406	0.002144577956111378	0.048189759390775716	0.06931229339205267	0.061648020809687995	-0.0038306956717598594	-0.0032446925903980863	0.052048049824464385	0.0485801572055814	-0.004925043911200667	-0.013807035958436749	-0.004848932262754062	-0.005274373332402678	0.005599147178423453	0.03167827720392726	0.007927223439928745	0.0068692972942287255
betB	yellow	309.0	-0.270217086153461	-0.282795296888209	-0.285502421866562	-0.27569171379833	0.0670802538892078	0.345279626034908	0.329025456732074	0.344982324451014	-0.0954226291835381	-0.082411947103521	0.176078552556163	0.17338258106672	-0.107917562182229	-0.269692833376145	-0.175216167314618	-0.168980372823517	0.102514785689755	0.303097756287176	0.0679521593270692	0.104454534656042	-0.285502421866562	0.345279626034908	-5.551115123125783e-17	-0.0076658466071566	0.2294157338705618	-0.008465978010948713	-0.008444675611807484	-0.008173091201951276	-0.006734700845181014	0.0011542476063254147	0.02792620721731705	0.03764593326453936	0.0420453777514947	-0.0020953585679301294	-0.001751656757003932	0.02461260169921205	0.03307565453390309	-0.003053003343392243	-0.007018316115651626	-0.0027701722868352756	-0.0030052174647160184	0.0022115151696635747	0.017001220343682746	0.006961598127965291	0.0050963375612822995
betI	yellow	309.0	-0.270217086153461	-0.282795296888209	-0.285502421866562	-0.27569171379833	0.0670802538892078	0.345279626034908	0.329025456732074	0.344982324451014	-0.0954226291835381	-0.082411947103521	0.176078552556163	0.17338258106672	-0.107917562182229	-0.269692833376145	-0.175216167314618	-0.168980372823517	0.102514785689755	0.303097756287176	0.0679521593270692	0.104454534656042	-0.285502421866562	0.345279626034908	-5.551115123125783e-17	-0.0076658466071566	0.2294157338705618	-0.007940088333141191	-0.006951703463328638	-0.0035091682772227044	-0.004230476826023968	0.000607412925940887	0.022641286953108724	0.03646519524903846	0.0300690599190285	-0.0014890010015376157	-0.0011762716894111072	0.019605673372248413	0.018008161722758622	-0.0022916812593113123	-0.003451979896529305	-0.0020095671263618722	-0.0019218694662896446	0.0011172177736217155	0.010992955037254316	0.004687002298735633	0.005317917455251095
betT	brown	309.0	-0.101142646705154	-0.107472111941909	-0.085418696379642	-0.142138819002183	0.643897017225751	-0.0881816542652508	-0.146211061776367	-0.127352720222525	-0.0985195738065796	-0.0974725121016663	-0.0576864911738261	-0.0634363533381135	0.0288166718148992	-0.101780712041272	-0.0359205493974815	-0.0239150249866221	0.664857713533132	-0.0926609019788481	0.017873763648325	0.0138646628953335	-0.146211061776367	0.664857713533132	3.7730235602495554e-17	-0.0868001753224464	0.2294157338705617	-0.004298272351585313	-0.004239698289554184	-0.0027449931351514237	-0.004768798866073375	0.007063372281984982	-0.009674344955046715	-0.02887834520568181	-0.018347892266607838	-0.0031291949500247616	-0.003310549607773199	-0.00851209844677971	-0.011452672565104441	0.0009639617252592226	-0.003276168025276724	-0.0010039281553236865	-0.0006712047428184704	0.009592245405314117	-0.007700565277058764	0.002372728481126377	0.0011907130621207059
pdeL	turquoise	1554.0	0.582229207115993	0.642916984447146	-0.184701788968302	-0.215938124402432	-0.044335844254853	-0.154323913085832	-0.150085520709741	-0.104052697559089	-0.0980156300972722	-0.106689701965015	-0.0167086658591859	-0.0074666441548455	0.0817208176470093	-0.180187419390177	0.0861699728061131	0.0955850932269716	-0.0430456874884447	-0.169569912203629	-0.0121555873509549	-0.0013449377534582	-0.215938124402432	0.642916984447146	7.509184246634604e-17	-0.0436907658716488	0.2294157338705617	0.014370707321140146	0.014799433369714699	-0.01857979971514958	-0.0317696225397134	-0.004983235276481173	-0.02294097117375234	-0.030805730851753078	-0.018124490081708588	-0.011329976892529441	-0.00869516723431255	-0.0017987583011288514	-0.0006088261704864237	0.006950231131740883	-0.017778729096218745	0.003377360382774677	0.004202466178367624	-0.006895032434477767	-0.026674518200979862	-0.001264757814062522	-0.00017448595659810584
yahB	brown	309.0	-0.101142646705154	-0.107472111941909	-0.085418696379642	-0.142138819002183	0.643897017225751	-0.0881816542652508	-0.146211061776367	-0.127352720222525	-0.0985195738065796	-0.0974725121016663	-0.0576864911738261	-0.0634363533381135	0.0288166718148992	-0.101780712041272	-0.0359205493974815	-0.0239150249866221	0.664857713533132	-0.0926609019788481	0.017873763648325	0.0138646628953335	-0.146211061776367	0.664857713533132	3.7730235602495554e-17	-0.0868001753224464	0.2294157338705617	-0.010174292999210742	-0.008201473744040675	-0.007361776814586055	-0.02251169132121999	0.0476996086544004	-0.01536265753750014	-0.025463438135905087	-0.02073473139409394	-0.017196644057702843	-0.013448194274512458	-0.005509693521855406	-0.005579765444464201	0.003023150631021737	-0.01021381957263141	-0.004207138603593523	-0.0028858483150261973	0.04644807276324801	-0.014233625495982812	0.0022562185872664732	0.00174398275413
yahC	turquoise	1554.0	0.582229207115993	0.642916984447146	-0.184701788968302	-0.215938124402432	-0.044335844254853	-0.154323913085832	-0.150085520709741	-0.104052697559089	-0.0980156300972722	-0.106689701965015	-0.0167086658591859	-0.0074666441548455	0.0817208176470093	-0.180187419390177	0.0861699728061131	0.0955850932269716	-0.0430456874884447	-0.169569912203629	-0.0121555873509549	-0.0013449377534582	-0.215938124402432	0.642916984447146	7.509184246634604e-17	-0.0436907658716488	0.2294157338705617	0.31437862155291196	0.6690083084777794	-0.1814359420120845	-2.1380012317072477	-0.059272519057290106	-0.5076444509402368	-0.2393708464270191	-0.16568900885205254	-0.15362951425904733	-0.19648195573667585	-0.033551537869851204	-0.00520323634484007	0.1075273916408017	-0.18054851642302303	0.16830072813693966	0.10378403173395397	-0.11037355766267871	-0.4723395883109443	-0.012467269077902462	-0.0011436545522603742
yahD	blue	672.0	0.12174079259361	0.180180986140495	-0.360491918549808	-0.437449737339189	0.108238874437448	-0.151032474427797	-0.167210963487942	-0.116944168649531	-0.0896357666775785	-0.0998216576152646	0.116308376184242	0.110394458358662	0.320281325321999	-0.335083074041709	0.282143944298306	0.295515258349792	0.0873085122694403	-0.229615911690122	0.145812555556804	0.219360588968143	-0.437449737339189	0.320281325321999	1.2490009027033013e-17	0.0977736933534441	0.2294157338705617	0.030961544403257883	0.03020636817108047	-0.12990699767560648	-0.2632068215037239	0.030008005111574157	-0.0358746970137285	-0.05487724433473646	-0.029257985651621465	-0.03421212468609866	-0.024305248993246795	0.022384214046235952	0.021544585940410227	0.06410755110528402	-0.17757449604754055	0.05260935004629983	0.07007713027028503	0.020753152429151486	-0.08093616908358195	0.03275214635148338	0.0434721737947172
yahE	blue	672.0	0.12174079259361	0.180180986140495	-0.360491918549808	-0.437449737339189	0.108238874437448	-0.151032474427797	-0.167210963487942	-0.116944168649531	-0.0896357666775785	-0.0998216576152646	0.116308376184242	0.110394458358662	0.320281325321999	-0.335083074041709	0.282143944298306	0.295515258349792	0.0873085122694403	-0.229615911690122	0.145812555556804	0.219360588968143	-0.437449737339189	0.320281325321999	1.2490009027033013e-17	0.0977736933534441	0.2294157338705617	0.07894993034605058	0.17225715692207932	-0.9012297963745199	-0.7503426026401184	0.12542163897734415	-0.2247507059937455	-0.3265839130623867	-0.13855944152788033	-0.11260774708238504	-0.15945951695729169	0.11584499619944423	0.07081107014667223	0.36561795128082075	-0.728441465308063	0.25510302377785354	0.1558624780325907	0.09418393988073386	-0.6833806895539345	0.21224535015546434	0.2913155231980651
yahF	blue	672.0	0.12174079259361	0.180180986140495	-0.360491918549808	-0.437449737339189	0.108238874437448	-0.151032474427797	-0.167210963487942	-0.116944168649531	-0.0896357666775785	-0.0998216576152646	0.116308376184242	0.110394458358662	0.320281325321999	-0.335083074041709	0.282143944298306	0.295515258349792	0.0873085122694403	-0.229615911690122	0.145812555556804	0.219360588968143	-0.437449737339189	0.320281325321999	1.2490009027033013e-17	0.0977736933534441	0.2294157338705617	0.1442426452530924	0.1192461854007247	-0.8644890133088922	-1.918639198856092	0.11056064804642288	-0.1652434074702374	-0.767022768293312	-0.1615250948197942	-0.18713103690517432	-0.15033382170973583	0.1344605505020139	0.13236745606554198	0.24190432426132852	-0.6137052638126538	0.1931170049954182	0.1551261198686572	0.11846473849313473	-0.5493203628950287	0.19919748026885792	0.26751291337578414
yahG	blue	672.0	0.12174079259361	0.180180986140495	-0.360491918549808	-0.437449737339189	0.108238874437448	-0.151032474427797	-0.167210963487942	-0.116944168649531	-0.0896357666775785	-0.0998216576152646	0.116308376184242	0.110394458358662	0.320281325321999	-0.335083074041709	0.282143944298306	0.295515258349792	0.0873085122694403	-0.229615911690122	0.145812555556804	0.219360588968143	-0.437449737339189	0.320281325321999	1.2490009027033013e-17	0.0977736933534441	0.2294157338705617	0.09364676353354615	0.16591251025828266	-0.6530650698366086	-12.498563923976828	0.0859038686011492	-0.1663353242596883	-0.17883525506731765	-0.22751783783955448	-0.14138133545359385	-0.14551262043041485	0.10087456737575196	0.08028687880629964	0.320281325321999	-0.7364463165751846	0.19324927691664798	0.24143403459950324	0.11862569601826127	-0.45558712636928966	0.16664292063634742	0.2277887735910104
yahH	purple	91.0	-0.21786761971334	-0.209890679267808	0.0777224873553478	0.0034298009116292	0.065974097075134	-0.251996955047913	-0.289392624471912	-0.32332883597063	0.0915116041307314	0.0929060280198913	-0.0908161897682165	-0.0877000192379393	0.496104407193291	0.183235522963564	0.351126722117136	0.347101476782841	-0.0211067270179255	-0.279453533952569	-0.0372781666972015	0.0997192045958878	-0.32332883597063	0.496104407193291	-8.396061623727746e-17	-0.0088384630531481	0.2294157338705619	-0.6315003469951885	-0.33528862502844725	0.06262891809455906	0.010117406818965191	0.13142250413373308	-0.5929340118774423	-0.18362476172075634	-0.36867598172249716	0.039495729016284585	0.07846792907085415	-0.5438095195701587	-0.1580180526809717	0.23357081317951553	0.10945969113713501	0.2728257359107506	0.12102561951981904	-0.012909313160810704	-0.17698133879200065	-0.06840030586642476	0.06069336859153244
yahI	salmon	78.0	-0.0237728329664407	0.0078193831384096	-0.17727962567562	-0.238974695440697	-0.100368568344796	-0.163818080763224	-0.0922541380222476	-0.0793547733356389	-0.124281586365831	-0.139953403769111	-0.0312129352978414	-0.0167631067682757	-0.056076497197195	-0.16471274184547	0.355439239575353	0.326737331818587	-0.0949567547873658	-0.197151971623885	0.522496775053197	0.488438982618092	-0.238974695440697	0.522496775053197	-1.9428902930940238e-17	-0.0858044556789432	0.2294157338705618	-0.0220527207480897	0.010356798858820663	-0.6664647581790225	-0.20512849394051244	-0.13730310307085636	-0.4116032179980502	-0.12975265544619918	-0.19307730738598272	-0.13538299168391177	-0.25917296994279815	-0.09972183801227284	-0.026357086113641036	-0.14089572160099245	-0.3940496216398804	0.2652531638622037	0.3270643962148018	-0.28601432164869217	-0.46608031116757687	0.5117500245379012	0.6486573474343851
yahJ	turquoise	1554.0	0.582229207115993	0.642916984447146	-0.184701788968302	-0.215938124402432	-0.044335844254853	-0.154323913085832	-0.150085520709741	-0.104052697559089	-0.0980156300972722	-0.106689701965015	-0.0167086658591859	-0.0074666441548455	0.0817208176470093	-0.180187419390177	0.0861699728061131	0.0955850932269716	-0.0430456874884447	-0.169569912203629	-0.0121555873509549	-0.0013449377534582	-0.215938124402432	0.642916984447146	7.509184246634604e-17	-0.0436907658716488	0.2294157338705617	0.03870432806727335	0.043334927503851844	-0.022315064512299386	-0.03509477074637283	-0.0056228084026446416	-0.020967922973618474	-0.01781430512875264	-0.011880874350204271	-0.00953923407272722	-0.009536083479175455	-0.001399385750350578	-0.0006412439157373325	0.004119200445940285	-0.02518694707718437	0.0061717499503017555	0.0077004022578725205	-0.006053394387349839	-0.02126001908270173	-0.001120847150848769	-0.00010827934574174383
