Locus_tag,Gene_name,Gene_type,Poor_M9_ATC5.rep1Zs,Poor_M9_ATC5.rep2Zs,Rich_LB_ATC12.rep1Zs,Rich_LB_ATC12.rep2Zs,Rich_M9_ATC5_1.rep1Zs,Rich_M9_ATC5_1.rep2Zs,Rich_M9_ATC5_2.rep1Zs,Rich_M9_ATC5_2.rep2Zs,Rich_M9_ATC5_CAM1.2.rep1Zs,Rich_M9_ATC5_CAM1.2.rep2Zs,Rich_M9_ATC5_NOX.rep1Zs,Rich_M9_ATC5_NOX.rep2Zs,Rich_M9_ATC5_PH5.rep1Zs,Rich_M9_ATC5_PH5.rep2Zs,Rich_M9_ATC5_TMP.rep1Zs,Rich_M9_ATC5_TMP.rep2Zs,Rich_M9_No_ATC_1.rep1Zs,Rich_M9_No_ATC_1.rep2Zs,Rich_M9_No_ATC_2.rep1Zs,Rich_M9_No_ATC_2.rep2Zs,MinZs,MaxZs,MeanZs,MedianZs,Variance_Zs,Std_DevZs,RangeZs,SkewnessZs,KurtosisZs,Coeff_of_VariationZs,IQRZs,MADZs
b1139,lit,CDS,-0.79024833,-1.026413262,-1.58867348,-1.867066578,-0.203159514,0.5104183010550833,0.8573344196085079,0.1619381763317927,-0.008831747,1.1953552530708187,-0.034246848,-0.180970176,0.1150179912358097,-1.712718719,2.0868387698944955,1.2794205847011215,-0.112935908,0.027335895,0.6366140488861542,0.6549911213820812,-1.867066578,2.0868387698944955,7.882583474838611e-16,0.009252074,1.0526315789473681,1.025978352085154,3.953905347807117,-0.146731806,-0.336347201,1301576260321379.0,0.9911400349598326,0.7525264561503548
b1140,intE,CDS,-0.403945741,-0.408563747,-0.519530721,-0.566081569,-0.474294488,-0.477496755,-0.456294377,-0.465361849,0.2380582047181264,0.2729797676664339,0.043292963,0.046933435,-0.456395502,-0.548452247,2.816253826015658,2.991232429552978,-0.455586508,-0.461889918,-0.323619405,-0.391237798,-0.566081569,2.991232429552978,1.3877787807814457e-17,-0.432075128,1.0526315789473681,1.025978352085154,3.5573139986715527,2.3860245204095634,4.182551919,7.392953158625432e+16,0.5117980894159159,0.6408750625196182
b1141,xisE,CDS,-0.516164877,-0.486879188,-0.543179538,-0.523242031,-0.495091857,-0.503964707,-0.442118826,-0.419487776,0.3476969083802561,0.2151322961335363,0.159412907,0.1545803726511203,-0.453315519,-0.585721687,2.862753927302536,2.8975587398406195,-0.471668587,-0.394268811,-0.427093076,-0.374938672,-0.585721687,2.8975587398406195,-1.94E-17,-0.434605951,1.0526315789473681,1.025978352085154,3.483280426895584,2.3145759982464966,3.9220852296887454,-5.28E+16,0.6530985754846244,0.6637135151628739
b1142,ymfH,CDS,-0.386718812,-0.365338495,-0.414927398,-0.435934585,-0.412352804,-0.399666404,-0.40444246,-0.435524142,-0.172654453,-0.108326938,-0.035827889,-0.050305311,-0.425375022,-0.41824825,3.271218319325316,2.651338384171461,-0.369592171,-0.402576813,-0.283436584,-0.401308173,-0.435934585,3.271218319325316,8.326672684688674e-17,-0.393192608,1.0526315789473684,1.025978352085154,3.707152904191958,2.6369630431133135,5.214430115803529,1.2321588597709054e+16,0.2564238779486597,0.5922556703496776
b1143,ymfI,CDS,1.5145256052590246,1.785427160254939,-1.531359704,-1.675797609,-0.866365869,0.1522915827216339,0.430007259,0.4011143122311519,-0.855017943,-0.624571878,0.018182168,0.1786359407139084,0.5336409196464638,-1.505149482,0.9204093607611504,1.369443845562262,-0.912294118,-0.517450675,0.4972899979768791,0.6870391263672642,-1.675797609,1.785427160254939,1.6653345369377347e-17,0.16546376171777116,1.0526315789473686,1.0259783520851542,3.461224769659135,-0.042900043,-0.969138931,6.160794298854528e+16,1.4298453954803945,0.8488007277969153
b1144,ymfJ,CDS,-0.517796963,-0.521830141,-0.579897713,-0.607073947,-0.490964249,-0.425975389,-0.428074676,-0.386992251,0.3885100993524752,0.346855141,0.2907214579021575,0.2155669555541183,-0.530125508,-0.580928272,2.750984946651945,2.9250731565094394,-0.466421666,-0.466014532,-0.440008809,-0.475607641,-0.607073947,2.9250731565094394,1.2212453270876723e-16,-0.45301167,1.0526315789473681,1.025978352085154,3.532147103751919,2.210454179264718,3.5721990061693836,8401083134801627.0,0.7531608389193946,0.691771176
b1145,ymfK,CDS,0.627389593,1.0770859683403549,2.0902322913470246,0.7875087571799972,-1.18809749,-0.635449562,-0.958097571,-0.53764974,-0.570886723,-0.142711294,0.1872488508894883,0.5513599955967156,-0.043914363,2.516081131288727,-0.54305075,-0.963664765,-1.105503588,-0.874257282,0.1540949607164659,-0.42771842,-1.18809749,2.516081131288727,1.3877787807814457e-17,-0.285214857,1.0526315789473681,1.025978352085154,3.7041786216119337,1.0456662504694134,0.36973903836288136,7.392953158625432e+16,1.2655188867360225,0.799100155
b1146,ymfT,CDS,-0.643703125,-0.704810847,-0.749863995,-0.696382196,-0.685143994,-0.55740979,-0.368868887,-0.342278499,0.4309499181034915,0.6875220779206279,1.3073289731847857,1.0402209992179428,-0.579685512,-0.747154786,1.983326877247377,2.7484276666903438,-0.566239806,-0.338465538,-0.595840427,-0.621929109,-0.749863995,2.7484276666903438,8.326672684688674e-17,-0.561824798,1.0526315789473684,1.025978352085154,3.4982916620510913,1.4541083180570158,0.9509360439411791,1.2321588597709054e+16,1.1491563004715502,0.819777651
b1147,ymfL,CDS,-0.503219998,-0.530456991,-0.700174599,-0.674892573,-0.668464378,-0.488673722,-0.39453711,-0.375451334,0.4585572954970709,0.6925568562183861,0.785997632,0.699183862,-0.656767714,-0.67138026,2.742389031933865,2.477076870691218,-0.572207125,-0.551729678,-0.52399566,-0.543810406,-0.700174599,2.742389031933865,1.6653345369377347e-17,-0.513607829,1.0526315789473686,1.0259783520851542,3.442563630861091,1.7188390702510714,1.8374522758903318,6.160794298854528e+16,1.1104044575350254,0.7855761548337545
b1148,ymfM,CDS,-0.471368902,-0.312159648,-0.707234465,-0.6802784,-0.56563089,-0.435315166,-0.396397349,-0.447698108,0.4707455433573604,0.4570990358284352,0.3971217928618013,0.3711765810166844,-0.386036111,-0.703528006,2.5920193247980583,2.938152037368141,-0.513066564,-0.482151328,-0.556196267,-0.569253111,-0.707234465,2.938152037368141,1.1102230246251566e-17,-0.441506637,1.0526315789473688,1.0259783520851542,3.6453865019397265,2.0431963834172926,3.0558723008227346,9.241191448281792e+16,0.9362178066449016,0.7226314315230481
b1149,ymfN,CDS,-0.264137829,-0.180512326,-0.676574846,-0.661235257,-0.479386902,-0.408132036,-0.523426368,-0.450934438,0.2843761897224414,0.3709706445709314,0.2059463549025232,0.275964157,-0.584537312,-0.605319981,3.0017101828680604,2.664981459871503,-0.503138524,-0.506354889,-0.500416984,-0.459841297,-0.676574846,3.0017101828680604,-5.55E-18,-0.455387867,1.0526315789473681,1.025978352085154,3.6782850292357203,2.206969486973195,3.637499563787803,-1.85E+17,0.7340735643870574,0.6803948988901192
b1150,ymfR,CDS,0.1374439442028019,0.008834598,-0.529410685,-0.646816313,-0.414339165,-0.582394935,-0.613671981,-0.336613372,0.3995642623479094,0.3419117970034379,-0.341281588,-0.097834133,-0.284796176,-0.509103947,3.227802815299172,2.431405196856512,-0.471524809,-0.55158471,-0.589630669,-0.57796013,-0.646816313,3.227802815299172,3.8857805861880476e-17,-0.377810377,1.052631578947368,1.0259783520851538,3.874619128413878,2.3143181363042076,4.227612541,2.640340413794797e+16,0.5991655001589413,0.6546962614144198
b1151,beeE,CDS,-0.306466937,0.1043444232621533,-0.618783313,-0.677589391,-0.547093926,-0.456079573,-0.437377993,-0.391247431,-0.01513789,-0.023657498,-0.156230916,0.1436177399933032,-0.464599181,-0.536080773,3.239560311302316,2.575030856772064,-0.380234278,-0.43530004,-0.344909073,-0.271765118,-0.677589391,3.239560311302316,1.1657341758564144e-16,-0.362571676,1.0526315789473681,1.025978352085154,3.9171497021106245,2.4820611906927863,4.743646919208785,8801134712649323.0,0.4366818788915962,0.6062553331329835
b1152,jayE,pseudo,-0.115340778,0.031664785,-0.608288779,-0.565678471,-0.442374892,-0.412547676,-0.508953498,-0.499898808,-0.256221109,-0.000825575,0.1325979523796161,-0.24849799,-0.319337627,-0.550764863,2.448734509611031,3.364057189524148,-0.415477135,-0.47593051,-0.238644357,-0.31827237,-0.608288779,3.364057189524148,1.0269562977782698e-16,-0.318804999,1.0526315789473686,1.0259783520851542,3.972345968456225,2.5739011275144787,5.233458249959163,9990477241385720.0,0.3952106072129953,0.5977054436688396
b1153,ymfQ,CDS,-0.405044384,-0.37750153,-0.57441238,-0.426832015,-0.220055068,-0.354891725,-0.254997495,-0.382845666,-0.266919028,-0.068774917,-0.046576199,0.1334800685155432,-0.506171877,-0.569068244,3.324340221942233,2.538341173584615,-0.297750581,-0.529192769,-0.373390657,-0.341736929,-0.57441238,3.324340221942233,7.771561172376095e-17,-0.348314327,1.0526315789473686,1.0259783520851542,3.898752601790611,2.5989932865864724,5.208643696578477,1.320170206897399e+16,0.2282562612973678,0.5996161464042392
b1154,ycfK,CDS,-0.371409382,0.4154158929489232,-0.484210882,-0.826793214,0.5992405589538103,0.011558672,-0.821222769,-0.936809491,0.1758867827001307,-0.097064994,-0.555234048,0.039410894,0.4000971707818491,-0.44382516,3.1616449941734506,2.1199718868124235,-0.886675491,-0.253037438,-0.755770047,-0.491173937,-0.936809491,3.1616449941734506,-2.22E-17,-0.31222341,1.0526315789473681,1.025978352085154,4.098454485245327,1.8929517578534951,3.160538716916279,-4.62E+16,0.8373074275412002,0.6923226852853761
b1155,tfaP,CDS,1.4676146273859452,2.540721339732797,-0.654124434,-1.216093475,-0.144869406,0.1055221600474405,-0.913929217,-0.498806357,-0.785909469,0.6420755162208668,-0.20323135,-0.575053413,0.1902411110221919,-0.822621014,2.089828256,0.3257914325817944,-0.72472356,-0.829210266,-0.528928651,0.5357061666636789,-1.216093475,2.540721339732797,5.551115123125783e-18,-0.351018854,1.0526315789473686,1.0259783520851542,3.756814815,1.1920990462909111,0.5278164630020532,1.8482382896563584e+17,1.118290153,0.7897500609866335
b1156,tfaE,CDS,0.8006072811736693,0.1835279149534324,-0.854867708,-1.237882487,-0.365459935,0.010107334,-0.495259388,-0.585693433,-0.898488836,-0.312263438,1.6006825973764598,-0.001595895,-0.559095184,-1.153832022,2.7678137434861148,1.6740937633578326,0.2941766288963716,-0.795287631,0.1133085387973364,-0.184591845,-1.237882487,2.7678137434861148,-1.01E-16,-0.248427641,1.0526315789473688,1.0259783520851542,4.005696230722745,1.2337083568828038,0.9768542583426445,-1.01E+16,0.8492820760091452,0.7444317802487929
b1157,stfE,pseudo,-0.318459639,-0.189961374,-0.752852004,-0.645959642,-0.436723529,-0.218390193,-0.532244363,-0.752852004,-0.249093319,-0.466289501,0.8744136376753306,-0.577730475,0.6492573853055856,-0.436723529,1.5407851724665962,3.618363319,-0.238858943,-0.185412762,-0.410569015,-0.270699222,-0.752852004,3.618363319,-2.78E-17,-0.29457943,1.0526315789473688,1.0259783520851542,4.371215323784344,2.503256475519517,5.949871717645809,-3.70E+16,0.2939539961493894,0.6682819514780394
b1158,pinE,CDS,1.825675384313528,0.1395654434852282,-1.118725557,-0.326002227,-0.340682288,-0.894330329,-1.074685372,-0.875455964,-0.26728198,2.008127579403157,0.5946473553754533,0.4017094019473394,2.3457689979023564,-0.340682288,-0.021915235,-0.724461044,0.001153433,-1.299080601,-0.0407896,0.007444888,-1.299080601,2.3457689979023564,2.490195549764707e-16,-0.15403579,1.0526315789473681,1.025978352085154,3.6448495984571947,1.0317845652912998,0.2547909728252127,4120071422431449.0,0.9673112067251904,0.7324092484264618
b1159,mcrA,CDS,0.8940219897492607,1.2729806476865804,1.895754618635044,0.3793626947417386,-0.573328225,-1.518217056,-1.08659429,-1.223409511,0.2837870920413705,0.5646623326302077,-0.510911505,-0.780640903,0.9628475695364064,1.388061475,1.1701602471138812,0.2038156693737157,-0.47301564,-1.151240179,-0.904081113,-0.794015915,-1.518217056,1.895754618635044,6.161737786669619e-16,-0.134599985,1.0526315789473684,1.025978352085154,3.4139716743000315,0.23717750171186233,-1.243754084,1665079540230953.2,1.7327605988111936,0.901545434
b1160,iraM,CDS,-0.786428685,-0.49331651,3.132767618090505,1.1769067801780608,-0.487087654,-0.537096471,-0.586037484,-0.156424375,-0.436722903,-0.457901014,0.029729441,-0.301289773,-0.433519491,2.3260417601963184,-0.674487241,-0.130619114,-0.441172086,-0.373010603,0.015314088,-0.385646282,-0.786428685,3.132767618090505,1.1934897514720432e-16,-0.409582887,1.0526315789473684,1.025978352085154,3.9191963032309225,2.154325319648521,3.4310593831136087,8596457161192363.0,0.39450905481732584,0.6680759686952203
b1161,ycgX,CDS,-0.696073486,-0.526139091,0.2888628540847346,0.5932076709345866,3.536232297172885,-0.487882503,-0.701709502,-0.547487633,-0.561833853,-0.596845463,-0.539802158,-0.068255559,-0.057666682,0.1532569143660015,-0.208643572,-0.240410203,1.8765112364844103,-0.702734232,-0.143060851,-0.369526186,-0.702734232,3.536232297172885,9.992007221626409e-17,-0.304968194,1.052631578947369,1.0259783520851544,4.238966528739239,2.4492373403317034,5.509217445492109,1.0267990498090882e+16,0.5461384052085374,0.6448070973042619
b1162,bluR,CDS,0.6398829117924841,0.6649759963897468,-0.780771724,-1.225572429,2.7406421090189563,-0.509375074,-0.931859064,-0.418310182,-0.637220242,-0.611915625,-0.170393679,-0.319127715,0.4111101320922558,-0.984424977,0.4687263927217978,0.5774278371678955,2.2574481912841007,-0.601365424,-0.292236602,-0.277640835,-1.225572429,2.7406421090189563,2.220446049250313e-16,-0.305682159,1.0526315789473686,1.0259783520851542,3.966214538,1.396796850905569,1.3908603854184767,4620595724140896.0,1.114143532761075,0.7760213570467236
b1163,bluF,CDS,0.5944334286494399,0.6127302760553953,-0.609352064,-0.566183615,3.057673545025197,-0.424999431,-0.590319882,-0.51758667,-0.393250292,-0.309378927,-0.45726763,-0.472277101,0.043754553,-0.541701309,-0.343918012,-0.37147142,2.576137720564679,-0.416326812,-0.505972713,-0.364723647,-0.609352064,3.057673545025197,-9.71E-17,-0.404788552,1.0526315789473681,1.025978352085154,3.667025608829044,2.225130286260416,3.627242675256184,-1.06E+16,0.287780645,0.6884729523470821
b1164,ycgZ,CDS,0.8016049919112003,0.879761626,1.1036539368876368,0.3073965041190154,-0.514717259,-0.877293521,-0.736063113,-1.058091949,-0.529408355,-0.244205201,-0.39327086,-0.772497033,0.7120872436270037,-0.432055355,1.9970684881441396,2.3878516562556764,0.25039505,-0.538223013,-1.183455973,-1.160537863,-1.183455973,2.3878516562556764,6.661338147750939e-17,-0.412663108,1.0526315789473684,1.025978352085154,3.5713076295787216,0.8994644874646047,-0.112555884,1.5401985747136318e+16,1.479638273745627,0.8439819496000475
b1165,ymgA,CDS,0.1889436610977088,0.1081058126539178,0.1790098104997683,0.034285455,-0.534769253,-0.459946396,-0.739916938,-0.887375381,-0.320599079,-0.071341452,-0.676394976,-0.625723224,0.3206355337034339,0.3866181743723232,2.5358842170441678,2.963130928999627,-0.220440347,-0.594098948,-0.731167859,-0.854839742,-0.887375381,2.963130928999627,6.661338147750939e-17,-0.270519713,1.0526315789473684,1.025978352085154,3.8505063097521695,1.9625495937953352,3.0423286476841174,1.5401985747136318e+16,0.8198844352451587,0.6716613593370445
b1166,ariR,CDS,0.2652071581448775,0.7813960754068305,-0.212960501,-0.425690032,-0.057677419,-0.692904855,-0.455183157,-0.778067735,-0.071298742,-0.02830274,-0.708302872,-0.720976625,0.7785533645270034,-0.354859153,2.5065662406019538,2.821633363116133,-0.583578932,-0.591396387,-0.832553027,-0.639604026,-0.832553027,2.821633363116133,-3.33E-17,-0.390274592,1.0526315789473681,1.025978352085154,3.654186389731187,1.8088174435723088,2.285286246154337,-3.08E+16,0.6980039672842335,0.7153356201796799
b1167,ymgC,CDS,-0.121806387,0.060456649,-0.092644302,-0.134200274,0.074673166,-0.501642556,-0.644172251,-0.758268912,-0.563247463,-0.636517203,-0.398846203,-0.432200339,0.3659294989191777,-0.070225948,2.8973808165903727,2.8587410527955504,-0.336876771,-0.507474973,-0.557961834,-0.501095767,-0.758268912,2.8973808165903727,1.3322676295501878e-16,-0.367861487,1.0526315789473684,1.025978352085154,3.6556497284564156,2.2925646772708914,3.920497473802058,7700992873568159.0,0.4825413898433645,0.6257181183764918
b1168,pdeG,CDS,1.685921682,1.4070264489311988,-0.874992779,-0.37626248,-0.392668082,0.4440176160476058,-0.784761968,0.4505798568168296,-0.54359962,-0.812651491,-0.768356366,-0.445166008,-0.074399405,-0.979988631,2.821189334698928,0.970637438,0.1569195823940644,-0.318842873,-1.045611039,-0.518991217,-1.045611039,2.821189334698928,1.1102230246251565e-16,-0.384465281,1.0526315789473681,1.025978352085154,3.8668003732651255,1.3182936507931162,1.0217478932257595,9241191448281790.0,1.2181159427871684,0.793629196
b1171,ymgD,CDS,-0.769381887,-0.703845183,-0.808418661,-0.79560009,-0.701820271,1.239242372581472,1.3341314905647792,1.810408304877356,-0.853917544,-0.758535404,1.705077686251239,1.8983246838141996,-0.39241378,-0.7691882,-0.44779071,-0.40260877,-0.665900101,0.9097980605629764,-0.452914617,-0.374647382,-0.853917544,1.8983246838141996,7.771561172376095e-17,-0.450352664,1.0526315789473688,1.0259783520851542,2.752242227614915,0.9205222330442029,-0.918984455,1.320170206897399e+16,1.753357741373586,0.8896982598652021
b1172,ymgG,CDS,-0.898308746,-0.842539172,-0.741473497,-0.802913422,-0.824394047,1.0664346653344263,1.2956502826331209,1.7073511505489798,-0.715956915,-0.672261854,1.7518133766635258,2.0374990230784435,-0.372900654,-0.860217326,-0.349418729,-0.171503114,-0.71445594,0.9062305602870416,-0.321467232,-0.477168411,-0.898308746,2.0374990230784435,1.942890293094024e-16,-0.425034532,1.0526315789473688,1.0259783520851542,2.935807768885211,0.9110818405052862,-0.817848899,5280680827589595.0,1.7031150644900543,0.8764979058545537
b1174,minE,CDS,1.7712809779026923,2.4851128028616603,0.135445481,-0.097860002,-1.255479432,-0.930515153,-0.833763007,-0.748433289,-0.460691292,-0.396143298,-0.438985458,-0.463592567,0.029925039,0.2454790181994117,0.954303458,0.8070476383342975,-1.277163776,-1.215431093,0.7308837995345031,0.9585801517026252,-1.277163776,2.4851128028616603,-1.55E-16,-0.24700165,1.0526315789473681,1.025978352085154,3.762276578365651,0.7790379731654596,-0.030081019,-6.60085E+15,1.5196904778582774,0.811805837
b1175,minD,CDS,1.7977621574710712,2.5183416707649373,0.004011198,-0.355445585,-1.303455584,-0.823562323,-0.815290035,-0.65593359,-0.511886623,-0.375594926,-0.380635852,-0.453650287,0.072975658,0.4816496853188978,0.7426145343654724,0.7685803286022346,-1.211139143,-1.22831563,0.529919063,1.1990552823924512,-1.303455584,2.5183416707649373,1.1102230246251565e-16,-0.365520256,1.0526315789473688,1.0259783520851542,3.821797254387875,0.8511246691201979,0.10446629248351336,9241191448281792.0,1.2788656318020393,0.8114909578202625
b1176,minC,CDS,1.3036435287108543,1.957236526081843,-0.513593457,-0.709991942,-1.053338649,-0.888998681,-0.88707517,-1.086960018,-1.023524229,-0.863792673,0.6966555991474976,0.6429175115034448,1.673398438995472,-0.705343457,0.8052137493546103,0.520614273,-0.794025327,-0.827847062,0.6922475531811703,1.0625634874978651,-1.086960018,1.957236526081843,2.4424906541753446e-16,-0.609468457,1.0526315789473681,1.025978352085154,3.0441965443460752,0.4857544049993597,-1.261374917,4200541567400813.5,1.5934084339646792,0.9354490666983173
b1177,ycgJ,CDS,2.2220328253629646,2.5721669649617165,-0.928737809,-0.596214074,-0.421056042,-0.644679072,-0.752997615,-0.632162586,-0.4245854,0.006214581,-0.581623636,-0.386926787,0.7561849523488434,-0.841231563,1.1797806764690415,0.9290871067054132,-0.320087296,-1.034727703,0.3292054108138392,-0.429642933,-1.034727703,2.5721669649617165,-5.41E-16,-0.422820721,1.0526315789473686,1.0259783520851542,3.606894668249383,1.3359601884641976,0.729408415,-1.89563E+15,1.0712420040041082,0.7994672517462347
b1178,pliG,CDS,2.631708849488222,3.323488584466997,-0.394666624,-0.370637883,-0.393027098,-0.340950137,-0.332658488,-0.317303365,-0.359061308,-0.348319185,-0.390893953,-0.368134522,-0.265249909,-0.371936575,-0.210593192,-0.231630827,-0.382884373,-0.348947964,-0.255436263,-0.272865768,-0.394666624,3.323488584466997,2.2204460492503132e-17,-0.344634661,1.0526315789473681,1.025978352085154,3.7181552081189873,2.7114813156588893,5.511186378577248,4.620595724140894e+16,0.10816605904486515,0.5955197433955218
b1179,ycgL,CDS,1.757340733600051,2.765781016,0.3269177462793909,-0.146071317,-1.460681808,-0.503313912,-0.880463843,-0.169511133,-0.447355479,-0.533818686,-0.114873253,-0.236166044,0.9995414063530418,-0.149438727,1.0075637657030905,0.7821783859385469,-1.24480441,-0.258351334,-0.68535214,-0.809120968,-1.460681808,2.765781016,-3.00E-16,-0.202838588,1.0526315789473681,1.025978352085154,4.226462824496359,1.1063540593471792,0.9432853207556944,-3.42266E+15,1.0124349555059702,0.7639323054217363
b1180,ycgM,CDS,2.2299662294420037,3.2961138824597933,-0.532414613,-0.873212702,-0.719999202,-0.34725225,-0.579111463,-0.52002753,-0.106439997,-0.136763822,-0.307883402,-0.053059028,-0.018687938,-0.394623645,0.3824818502694819,0.438193063,-0.750506993,-0.817470829,-0.113032133,-0.076269478,-0.873212702,3.2961138824597933,3.046174423815273e-16,-0.222323612,1.0526315789473684,1.025978352085154,4.169326584752446,2.220358684600113,4.237468282105193,3368087999373773.0,0.4996225700542069,0.6346755025069695
b1181,ycgN,CDS,2.536590494738216,2.2620746861656205,-0.199476715,-0.908708171,-0.563970717,-1.202049966,-1.029609657,-1.139058072,-0.214150963,-0.471415583,-0.035411466,-0.280721942,0.9443988050171632,-0.227035669,0.5642999931474159,0.918486231,-0.306992425,-0.914864197,-0.011073689,0.2786890215164757,-1.202049966,2.536590494738216,-7.49E-17,-0.220593316,1.0526315789473684,1.025978352085154,3.738640460479291,1.1763812157735827,0.7823786881885653,-1.37E+16,1.0002468451340705,0.7504539231233534
b1182,hlyE,CDS,1.8224658402813685,1.901047142823853,-1.109168192,-1.353183816,0.9753042540996664,-0.512915327,-0.330937573,-0.014544434,-1.11330405,-1.025761722,-0.71626168,-0.231676981,-0.494993275,-0.827240537,0.6699400696582554,1.8162620532385405,0.7388710368007861,-0.543244952,0.5224277999732398,-0.173085658,-1.353183816,1.901047142823853,4.718447854656915e-17,-0.281307277,1.0526315789473688,1.0259783520851542,3.254230958798872,0.649189388,-0.753661718,2.17439798783101e+16,1.4311792052967927,0.8446318196875711
b1183,umuD,CDS,-0.165088299,-0.147936018,-0.701386176,-0.746290463,-0.522829,-0.441644746,-0.667611599,-0.485055436,0.453020178,0.4234373105521016,0.2643450826597825,0.4819285172938566,-0.320615165,-0.77924597,2.4777120896692435,3.0119382019860312,-0.513963775,-0.568215092,-0.480574643,-0.571924996,-0.77924597,3.0119382019860312,0,-0.461109695,1.0526315789473684,1.025978352085154,3.7911841720662935,2.015056891838252,3.0875998700340244,,0.8732607079016679,0.7112381380043791
b1184,umuC,CDS,-0.040186372,-0.189509399,-0.683628047,-0.747017396,-0.518214558,-0.537310931,-0.506279325,-0.525729335,0.5837168853589348,0.3008960663806415,0.1875555568682402,0.3153951643213856,-0.323272418,-0.66700713,2.581409672365348,2.972708498497866,-0.63739007,-0.536250021,-0.455886119,-0.574000722,-0.747017396,2.972708498497866,2.2204460492503132e-17,-0.481082722,1.0526315789473681,1.025978352085154,3.719725895,2.0697722387317423,3.2034756249709693,4.620595724140894e+16,0.7623740629117123,0.6941681843792417
b1185,dsbB,CDS,-1.673613393,-0.579943762,1.6283072805405618,-1.182598211,-0.171834731,0.1243880429270479,-0.755388657,-0.80091706,-0.398982767,-0.414378448,1.635058327646507,1.1725292710464787,0.5823066283327721,2.045801913153368,-0.731759992,-1.206885514,0.155838043,0.3650381733011819,0.5939974660040435,-0.38696261,-1.673613393,2.045801913153368,2.0261570199409106e-16,-0.279398671,1.0526315789473684,1.025978352085154,3.7194153061622446,0.47476057944399075,-0.650998353,5063666547003721.0,1.3228964958550034,0.8303265145811581
b1186,nhaB,CDS,0.1054135763241258,-0.400008524,0.2535721632125979,0.010180005,-0.956782832,-0.413849242,-1.030862125,-0.54800983,1.1040685099211038,0.9434060932474576,-0.270802283,-1.090235657,2.747575042501878,0.4791129419791251,-0.725658582,-0.702145091,-0.677609274,-0.744689568,-0.112263159,2.029587835340651,-1.090235657,2.747575042501878,6.661338147750939e-17,-0.335405404,1.0526315789473684,1.025978352085154,3.837810699,1.318741692954014,1.043120253151817,1.5401985747136318e+16,1.0179808214567672,0.7672916167342605
b1187,fadR,CDS,0.032583145,-0.273390902,-0.912131763,-1.912133331,1.6337044720695253,0.071512805,-0.168084535,-0.061535035,-1.37536201,-1.138578074,-0.02584406,-0.260403444,-0.151498536,-1.016194998,0.777317366,0.4744838635714855,1.620095447852362,-0.400844648,1.6852290228917182,1.401075214357389,-1.912133331,1.6852290228917182,7.993605777301127e-16,-0.106516786,1.0526315789473681,1.025978352085154,3.597362353404217,0.1868871913139048,-0.661485836,1283498812261359.8,1.0788586662156796,0.7696001336807459
b1188,ycgB,CDS,2.655549645337224,3.224979206318217,-0.572041868,-0.577943501,0.051103681,-0.423008953,-0.327001645,-0.279654966,-0.495187028,-0.521087399,-0.355017696,-0.385639372,-0.059446139,-0.573199924,-0.116792188,-0.163025352,-0.071583458,-0.418554891,-0.298718352,-0.293729802,-0.577943501,3.224979206318217,1.3877787807814457e-17,-0.312859998,1.0526315789473684,1.025978352085154,3.802922706880855,2.553517729166198,4.924759358160729,7.392953158625432e+16,0.33556346620796207,0.593163253
b1189,dadA,CDS,-0.263643499,-0.118058821,0.1883190776852562,0.1651852389941236,-0.390568619,-0.973609571,-1.021883653,-1.021763269,1.2486634897832347,1.0465784739141224,-0.80467035,-0.879328645,2.814481274080433,0.5306116085358374,1.135542429470481,1.0265144334187777,-0.590025245,-0.906836445,-0.88486632,-0.300641589,-1.021883653,2.814481274080433,9.992007221626409e-17,-0.282142544,1.0526315789473684,1.025978352085154,3.836364926952885,1.104284949131517,0.7387576665817512,1.0267990498090878e+16,1.535300378703779,0.8155896025882263
b1190,dadX,CDS,-0.358045282,-0.197968097,0.1392360481768454,0.3189738263304543,-0.467041249,-1.018128129,-1.041239542,-1.03177249,1.1647198727566743,1.0117259499352562,-0.82474599,-0.976286936,2.752710067086657,0.5638004272662274,1.1933934629812557,1.1373857455750471,-0.605982162,-0.89276347,-0.699018086,-0.168953966,-1.041239542,2.752710067086657,2.331468351712829e-16,-0.27800669,1.0526315789473681,1.025978352085154,3.7939496094937697,1.0324613166802912,0.49742031721136337,4400567356324661.5,1.5175321679942841,0.8281945400108418
b1191,cvrA,CDS,-0.131790227,0.2258410826812113,-1.342793808,-1.706967153,2.0266273946278317,-0.225922858,-0.276987085,0.002139791,-1.013965629,-0.950271639,0.674788313,0.398478148,0.8584196337570665,-1.34969929,-0.29979335,-0.374845042,1.945578836,-0.226831474,0.533316782,1.2346775740048566,-1.706967153,2.0266273946278317,5.551115123125783e-16,-0.178856542,1.0526315789473686,1.0259783520851542,3.733594547868135,0.34281541295459544,-0.432410006,1848238289656358.5,1.0873863559322454,0.7899867554698589
b1192,ldcA,CDS,1.5467708138286569,2.1269450432257213,-0.735621315,-1.755909748,-0.640380497,-0.125350466,-0.806628491,-0.72871603,-0.051737522,-0.673864615,0.629019349,0.7642587047429235,1.191213779913411,-1.321788811,0.7654313,1.0654854773380305,-0.827344346,-0.847408759,0.344730068,0.080896065,-1.755909748,2.1269450432257213,-3.43E-16,-0.088543994,1.0526315789473686,1.0259783520851542,3.882854791037798,0.3314629992671378,-0.736857009,-2.9931E+15,1.5179249628543676,0.8514750602113026
